Cassette: ,300mm Blanket,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.8582,0.9914,,
MIN,9.5778,0.9897,,
MAX,10.6156,0.992,,
% STDDEV,2.2067,0.0422,,
STDDEV,0.2175,0.0004,,
3 % STDDEV,6.62,0.1266,,
3 STDDEV,0.6526,0.0013,,
RANGE,1.0378,0.0023,,
Site #,Value,Value, X , Y 
1,9.6048,0.9917,0,0
2,9.5778,0.9915,-0.0001,49
3,9.6529,0.9917,-34.6483,34.648
4,9.684,0.9916,-49,-0.0001
5,9.7531,0.9914,-34.648,-34.6483
6,9.7799,0.9918,0.0001,-49
7,9.7404,0.9913,34.6483,-34.648
8,9.6239,0.9915,49,0.0001
9,9.6333,0.9914,34.648,34.6483
10,9.7963,0.9913,-0.0003,98
11,9.6714,0.9919,-37.5034,90.5401
12,9.6415,0.9919,-69.2967,69.2962
13,9.7027,0.9917,-90.5404,37.5026
14,9.7498,0.9914,-98,-0.0004
15,9.677,0.9916,-90.5401,-37.5034
16,9.7764,0.9915,-69.2962,-69.2967
17,9.7755,0.9914,-37.5026,-90.5404
18,9.952,0.9899,0.0004,-98
19,9.7579,0.9912,37.5034,-90.5401
20,9.7503,0.9913,69.2968,-69.2962
21,9.7028,0.9914,90.5404,-37.5026
22,9.6875,0.9917,98,0.0004
23,9.6817,0.9913,90.5401,37.5034
24,9.5897,0.9917,69.2961,69.2968
25,10.1578,0.9897,37.5026,90.5404
26,9.8597,0.9917,-0.0006,147
27,10.0499,0.992,-38.047,141.991
28,9.8685,0.9919,-73.5004,127.3055
29,9.7706,0.992,-103.945,103.9443
30,9.9221,0.9918,-127.306,73.4996
31,9.8704,0.9917,-141.9913,38.0458
32,9.9848,0.9916,-147,-0.0006
33,9.9874,0.9916,-141.991,-38.047
34,10.0802,0.9913,-127.3054,-73.5004
35,9.9571,0.9914,-103.9443,-103.9452
36,10.0107,0.9913,-73.4994,-127.306
37,10.3903,0.9911,-38.0458,-141.9913
38,10.6156,0.9912,0.0006,-147
39,10.4613,0.9911,38.047,-141.991
40,10.038,0.9912,73.5006,-127.3054
41,10.0003,0.9913,103.9452,-103.9443
42,9.9846,0.9915,127.3061,-73.4994
43,9.8958,0.9915,141.9913,-38.0458
44,9.8668,0.9915,147,0.0006
45,9.9238,0.9915,141.991,38.047
46,9.9427,0.9916,127.3054,73.5006
47,9.7655,0.9916,103.9443,103.9452
48,9.8346,0.9918,73.4994,127.3061
49,9.8511,0.9912,38.0458,141.9913
,,,,
WAFER ID,Slot03,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,3,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.7645,0.9914,,
MIN,9.4651,0.9894,,
MAX,10.54,0.992,,
% STDDEV,2.3305,0.0465,,
STDDEV,0.2276,0.0005,,
3 % STDDEV,6.9915,0.1394,,
3 STDDEV,0.6827,0.0014,,
RANGE,1.0749,0.0026,,
Site #,Value,Value, X , Y 
1,9.4915,0.9917,0,0
2,9.5515,0.9914,-0.0001,49
3,9.5639,0.9916,-34.6483,34.648
4,9.604,0.9915,-49,-0.0001
5,9.6815,0.9913,-34.648,-34.6483
6,9.6729,0.9919,0.0001,-49
7,9.6388,0.9912,34.6483,-34.648
8,9.5641,0.9914,49,0.0001
9,9.5109,0.9914,34.648,34.6483
10,9.6661,0.9912,-0.0003,98
11,9.5665,0.9918,-37.5034,90.5401
12,9.5366,0.9917,-69.2967,69.2962
13,9.6088,0.9917,-90.5404,37.5026
14,9.7163,0.9913,-98,-0.0004
15,9.6175,0.9916,-90.5401,-37.5034
16,9.7216,0.9914,-69.2962,-69.2967
17,9.7287,0.9913,-37.5026,-90.5404
18,9.9561,0.9897,0.0004,-98
19,9.7125,0.9911,37.5034,-90.5401
20,9.6841,0.9912,69.2968,-69.2962
21,9.6085,0.9914,90.5404,-37.5026
22,9.5527,0.9917,98,0.0004
23,9.5501,0.9914,90.5401,37.5034
24,9.4651,0.9916,69.2961,69.2968
25,10.0681,0.9894,37.5026,90.5404
26,9.721,0.9916,-0.0006,147
27,9.9075,0.992,-38.047,141.991
28,9.7077,0.9919,-73.5004,127.3055
29,9.6784,0.9918,-103.945,103.9443
30,9.8356,0.9917,-127.306,73.4996
31,9.8049,0.9917,-141.9913,38.0458
32,9.909,0.9915,-147,-0.0006
33,9.8978,0.9915,-141.991,-38.047
34,10.0026,0.9911,-127.3054,-73.5004
35,9.8826,0.9914,-103.9443,-103.9452
36,9.9471,0.9912,-73.4994,-127.306
37,10.3346,0.9911,-38.0458,-141.9913
38,10.54,0.991,0.0006,-147
39,10.4214,0.9909,38.047,-141.991
40,9.9899,0.9911,73.5006,-127.3054
41,9.9194,0.9912,103.9452,-103.9443
42,9.8702,0.9914,127.3061,-73.4994
43,9.8279,0.9914,141.9913,-38.0458
44,9.782,0.9914,147,0.0006
45,9.7312,0.9914,141.991,38.047
46,9.7299,0.9916,127.3054,73.5006
47,9.6125,0.9915,103.9443,103.9452
48,9.6733,0.9918,73.4994,127.3061
49,9.6945,0.9912,38.0458,141.9913
,,,,
WAFER ID,Slot04,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,4,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.9318,0.9913,,
MIN,9.6602,0.9894,,
MAX,10.6382,0.9919,,
% STDDEV,2.1485,0.0445,,
STDDEV,0.2134,0.0004,,
3 % STDDEV,6.4454,0.1334,,
3 STDDEV,0.6401,0.0013,,
RANGE,0.9781,0.0026,,
Site #,Value,Value, X , Y 
1,9.6602,0.9915,0,0
2,9.7068,0.9913,-0.0001,49
3,9.708,0.9916,-34.6483,34.648
4,9.708,0.9915,-49,-0.0001
5,9.8047,0.9913,-34.648,-34.6483
6,9.7781,0.9919,0.0001,-49
7,9.8106,0.9912,34.6483,-34.648
8,9.7244,0.9914,49,0.0001
9,9.7698,0.9913,34.648,34.6483
10,9.9091,0.9911,-0.0003,98
11,9.7867,0.9918,-37.5034,90.5401
12,9.7263,0.9917,-69.2967,69.2962
13,9.7317,0.9917,-90.5404,37.5026
14,9.7628,0.9914,-98,-0.0004
15,9.7377,0.9914,-90.5401,-37.5034
16,9.8243,0.9912,-69.2962,-69.2967
17,9.8452,0.9912,-37.5026,-90.5404
18,10.0256,0.9899,0.0004,-98
19,9.8174,0.991,37.5034,-90.5401
20,9.8338,0.9912,69.2968,-69.2962
21,9.7755,0.9913,90.5404,-37.5026
22,9.7684,0.9916,98,0.0004
23,9.7791,0.9913,90.5401,37.5034
24,9.7163,0.9916,69.2961,69.2968
25,10.2766,0.9894,37.5026,90.5404
26,10.0024,0.9915,-0.0006,147
27,10.1905,0.9919,-38.047,141.991
28,9.9529,0.9919,-73.5004,127.3055
29,9.8604,0.9918,-103.945,103.9443
30,9.9391,0.9917,-127.306,73.4996
31,9.9208,0.9917,-141.9913,38.0458
32,9.9718,0.9915,-147,-0.0006
33,10.0034,0.9914,-141.991,-38.047
34,10.0809,0.9911,-127.3054,-73.5004
35,9.9815,0.9914,-103.9443,-103.9452
36,10.0655,0.9912,-73.4994,-127.306
37,10.4846,0.991,-38.0458,-141.9913
38,10.6382,0.991,0.0006,-147
39,10.529,0.9909,38.047,-141.991
40,10.0738,0.9911,73.5006,-127.3054
41,10.0276,0.9912,103.9452,-103.9443
42,9.9354,0.9915,127.3061,-73.4994
43,9.8957,0.9914,141.9913,-38.0458
44,9.9407,0.9914,147,0.0006
45,10.0583,0.9913,141.991,38.047
46,10.0731,0.9916,127.3054,73.5006
47,9.9901,0.9916,103.9443,103.9452
48,10.0162,0.9917,73.4994,127.3061
49,10.0388,0.9911,38.0458,141.9913
,,,,
WAFER ID,Slot05,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,5,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.7608,0.9914,,
MIN,9.471,0.9895,,
MAX,10.4742,0.9919,,
% STDDEV,2.2615,0.0448,,
STDDEV,0.2207,0.0004,,
3 % STDDEV,6.7845,0.1344,,
3 STDDEV,0.6622,0.0013,,
RANGE,1.0032,0.0025,,
Site #,Value,Value, X , Y 
1,9.471,0.9916,0,0
2,9.5405,0.9914,-0.0001,49
3,9.5578,0.9916,-34.6483,34.648
4,9.6008,0.9915,-49,-0.0001
5,9.6986,0.9914,-34.648,-34.6483
6,9.6957,0.9919,0.0001,-49
7,9.6272,0.9913,34.6483,-34.648
8,9.5411,0.9913,49,0.0001
9,9.5359,0.9914,34.648,34.6483
10,9.7078,0.9911,-0.0003,98
11,9.5926,0.9918,-37.5034,90.5401
12,9.557,0.9918,-69.2967,69.2962
13,9.6257,0.9917,-90.5404,37.5026
14,9.6637,0.9914,-98,-0.0004
15,9.5863,0.9915,-90.5401,-37.5034
16,9.6913,0.9913,-69.2962,-69.2967
17,9.7276,0.9914,-37.5026,-90.5404
18,9.9226,0.9897,0.0004,-98
19,9.7022,0.991,37.5034,-90.5401
20,9.6682,0.9912,69.2968,-69.2962
21,9.6154,0.9913,90.5404,-37.5026
22,9.5807,0.9915,98,0.0004
23,9.5376,0.9913,90.5401,37.5034
24,9.5045,0.9915,69.2961,69.2968
25,10.0607,0.9895,37.5026,90.5404
26,9.7236,0.9916,-0.0006,147
27,9.8851,0.9919,-38.047,141.991
28,9.7669,0.9919,-73.5004,127.3055
29,9.6542,0.9918,-103.945,103.9443
30,9.813,0.9917,-127.306,73.4996
31,9.8055,0.9916,-141.9913,38.0458
32,9.9233,0.9915,-147,-0.0006
33,9.9088,0.9914,-141.991,-38.047
34,9.9737,0.9911,-127.3054,-73.5004
35,9.8879,0.9914,-103.9443,-103.9452
36,9.9699,0.9912,-73.4994,-127.306
37,10.3495,0.9911,-38.0458,-141.9913
38,10.4742,0.991,0.0006,-147
39,10.4186,0.9911,38.047,-141.991
40,10.005,0.9911,73.5006,-127.3054
41,9.9001,0.9911,103.9452,-103.9443
42,9.7689,0.9915,127.3061,-73.4994
43,9.7879,0.9914,141.9913,-38.0458
44,9.7593,0.9915,147,0.0006
45,9.7268,0.9914,141.991,38.047
46,9.7238,0.9915,127.3054,73.5006
47,9.629,0.9915,103.9443,103.9452
48,9.6983,0.9917,73.4994,127.3061
49,9.712,0.9911,38.0458,141.9913
,,,,
WAFER ID,Slot06,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,6,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.8364,0.9914,,
MIN,9.5863,0.9897,,
MAX,10.5106,0.992,,
% STDDEV,2.1431,0.0414,,
STDDEV,0.2108,0.0004,,
3 % STDDEV,6.4294,0.1243,,
3 STDDEV,0.6324,0.0012,,
RANGE,0.9242,0.0023,,
Site #,Value,Value, X , Y 
1,9.5863,0.9917,0,0
2,9.6362,0.9915,-0.0001,49
3,9.608,0.9917,-34.6483,34.648
4,9.686,0.9916,-49,-0.0001
5,9.7256,0.9914,-34.648,-34.6483
6,9.7127,0.9917,0.0001,-49
7,9.6958,0.9914,34.6483,-34.648
8,9.6374,0.9914,49,0.0001
9,9.5967,0.9915,34.648,34.6483
10,9.7757,0.9912,-0.0003,98
11,9.6905,0.9919,-37.5034,90.5401
12,9.6083,0.9919,-69.2967,69.2962
13,9.6982,0.9917,-90.5404,37.5026
14,9.7221,0.9915,-98,-0.0004
15,9.6559,0.9916,-90.5401,-37.5034
16,9.7631,0.9914,-69.2962,-69.2967
17,9.7781,0.9914,-37.5026,-90.5404
18,9.9472,0.9899,0.0004,-98
19,9.7532,0.9912,37.5034,-90.5401
20,9.7267,0.9912,69.2968,-69.2962
21,9.662,0.9913,90.5404,-37.5026
22,9.6684,0.9915,98,0.0004
23,9.6853,0.9914,90.5401,37.5034
24,9.614,0.9917,69.2961,69.2968
25,10.1647,0.9897,37.5026,90.5404
26,9.8804,0.9916,-0.0006,147
27,10.0287,0.992,-38.047,141.991
28,9.8832,0.9919,-73.5004,127.3055
29,9.7407,0.9919,-103.945,103.9443
30,9.8807,0.9918,-127.306,73.4996
31,9.871,0.9917,-141.9913,38.0458
32,9.927,0.9916,-147,-0.0006
33,9.9334,0.9916,-141.991,-38.047
34,10.0247,0.9912,-127.3054,-73.5004
35,9.8965,0.9915,-103.9443,-103.9452
36,10.032,0.9912,-73.4994,-127.306
37,10.442,0.9911,-38.0458,-141.9913
38,10.5106,0.991,0.0006,-147
39,10.4363,0.9911,38.047,-141.991
40,10.0238,0.9911,73.5006,-127.3054
41,9.934,0.9913,103.9452,-103.9443
42,9.8103,0.9915,127.3061,-73.4994
43,9.8334,0.9915,141.9913,-38.0458
44,9.8801,0.9914,147,0.0006
45,9.9078,0.9915,141.991,38.047
46,9.8871,0.9916,127.3054,73.5006
47,9.7651,0.9917,103.9443,103.9452
48,9.8024,0.9918,73.4994,127.3061
49,9.8558,0.9912,38.0458,141.9913
,,,,
WAFER ID,Slot07,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,7,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.7473,0.9914,,
MIN,9.4911,0.9895,,
MAX,10.446,0.992,,
% STDDEV,2.2175,0.0435,,
STDDEV,0.2161,0.0004,,
3 % STDDEV,6.6524,0.1305,,
3 STDDEV,0.6484,0.0013,,
RANGE,0.9549,0.0025,,
Site #,Value,Value, X , Y 
1,9.4989,0.9916,0,0
2,9.5265,0.9914,-0.0001,49
3,9.5668,0.9917,-34.6483,34.648
4,9.5934,0.9916,-49,-0.0001
5,9.6427,0.9915,-34.648,-34.6483
6,9.6352,0.9919,0.0001,-49
7,9.6171,0.9913,34.6483,-34.648
8,9.5127,0.9914,49,0.0001
9,9.549,0.9914,34.648,34.6483
10,9.7031,0.9911,-0.0003,98
11,9.5838,0.9918,-37.5034,90.5401
12,9.5294,0.9918,-69.2967,69.2962
13,9.6273,0.9918,-90.5404,37.5026
14,9.6698,0.9914,-98,-0.0004
15,9.5713,0.9915,-90.5401,-37.5034
16,9.6928,0.9914,-69.2962,-69.2967
17,9.6854,0.9914,-37.5026,-90.5404
18,9.8811,0.9899,0.0004,-98
19,9.675,0.9911,37.5034,-90.5401
20,9.6865,0.9913,69.2968,-69.2962
21,9.6099,0.9913,90.5404,-37.5026
22,9.553,0.9916,98,0.0004
23,9.5285,0.9914,90.5401,37.5034
24,9.4911,0.9916,69.2961,69.2968
25,10.0576,0.9895,37.5026,90.5404
26,9.7213,0.9916,-0.0006,147
27,9.8712,0.992,-38.047,141.991
28,9.7612,0.9919,-73.5004,127.3055
29,9.6665,0.9918,-103.945,103.9443
30,9.8424,0.9918,-127.306,73.4996
31,9.8497,0.9917,-141.9913,38.0458
32,9.9189,0.9915,-147,-0.0006
33,9.8538,0.9914,-141.991,-38.047
34,9.9248,0.9912,-127.3054,-73.5004
35,9.9162,0.9914,-103.9443,-103.9452
36,9.9848,0.9912,-73.4994,-127.306
37,10.3155,0.9911,-38.0458,-141.9913
38,10.446,0.991,0.0006,-147
39,10.3642,0.991,38.047,-141.991
40,10.0022,0.9911,73.5006,-127.3054
41,9.9017,0.9913,103.9452,-103.9443
42,9.7202,0.9915,127.3061,-73.4994
43,9.7323,0.9914,141.9913,-38.0458
44,9.7308,0.9914,147,0.0006
45,9.7019,0.9914,141.991,38.047
46,9.6995,0.9916,127.3054,73.5006
47,9.5921,0.9915,103.9443,103.9452
48,9.7005,0.9918,73.4994,127.3061
49,9.7099,0.9911,38.0458,141.9913
,,,,
WAFER ID,Slot08,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,8,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.7701,0.9914,,
MIN,9.4897,0.9894,,
MAX,10.43,0.9921,,
% STDDEV,2.1749,0.0462,,
STDDEV,0.2125,0.0005,,
3 % STDDEV,6.5247,0.1386,,
3 STDDEV,0.6375,0.0014,,
RANGE,0.9402,0.0026,,
Site #,Value,Value, X , Y 
1,9.4897,0.9917,0,0
2,9.5362,0.9914,-0.0001,49
3,9.5822,0.9918,-34.6483,34.648
4,9.6259,0.9916,-49,-0.0001
5,9.7032,0.9913,-34.648,-34.6483
6,9.6823,0.9921,0.0001,-49
7,9.6582,0.9912,34.6483,-34.648
8,9.5522,0.9913,49,0.0001
9,9.5438,0.9914,34.648,34.6483
10,9.7254,0.9911,-0.0003,98
11,9.5841,0.9918,-37.5034,90.5401
12,9.5708,0.9917,-69.2967,69.2962
13,9.6197,0.9917,-90.5404,37.5026
14,9.7028,0.9914,-98,-0.0004
15,9.5994,0.9915,-90.5401,-37.5034
16,9.6929,0.9914,-69.2962,-69.2967
17,9.7065,0.9915,-37.5026,-90.5404
18,9.987,0.9898,0.0004,-98
19,9.7031,0.9911,37.5034,-90.5401
20,9.7049,0.9911,69.2968,-69.2962
21,9.5992,0.9913,90.5404,-37.5026
22,9.5682,0.9916,98,0.0004
23,9.5687,0.9914,90.5401,37.5034
24,9.5247,0.9916,69.2961,69.2968
25,10.0576,0.9894,37.5026,90.5404
26,9.7262,0.9915,-0.0006,147
27,9.9315,0.9919,-38.047,141.991
28,9.7705,0.9919,-73.5004,127.3055
29,9.7083,0.9919,-103.945,103.9443
30,9.8505,0.9918,-127.306,73.4996
31,9.8716,0.9917,-141.9913,38.0458
32,9.9255,0.9916,-147,-0.0006
33,9.9183,0.9914,-141.991,-38.047
34,9.938,0.991,-127.3054,-73.5004
35,9.9163,0.9914,-103.9443,-103.9452
36,9.9963,0.9912,-73.4994,-127.306
37,10.3018,0.991,-38.0458,-141.9913
38,10.43,0.991,0.0006,-147
39,10.3649,0.991,38.047,-141.991
40,10.0483,0.991,73.5006,-127.3054
41,9.9551,0.9911,103.9452,-103.9443
42,9.7131,0.9916,127.3061,-73.4994
43,9.7668,0.9914,141.9913,-38.0458
44,9.748,0.9915,147,0.0006
45,9.7211,0.9913,141.991,38.047
46,9.709,0.9916,127.3054,73.5006
47,9.6686,0.9915,103.9443,103.9452
48,9.7571,0.9917,73.4994,127.3061
49,9.7116,0.9912,38.0458,141.9913
,,,,
WAFER ID,Slot09,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,9,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.7727,0.9914,,
MIN,9.5257,0.9896,,
MAX,10.4403,0.992,,
% STDDEV,2.1144,0.0429,,
STDDEV,0.2066,0.0004,,
3 % STDDEV,6.3433,0.1286,,
3 STDDEV,0.6199,0.0013,,
RANGE,0.9145,0.0024,,
Site #,Value,Value, X , Y 
1,9.5377,0.9917,0,0
2,9.5539,0.9913,-0.0001,49
3,9.5948,0.9917,-34.6483,34.648
4,9.6723,0.9916,-49,-0.0001
5,9.704,0.9912,-34.648,-34.6483
6,9.6507,0.9918,0.0001,-49
7,9.6529,0.9912,34.6483,-34.648
8,9.5257,0.9914,49,0.0001
9,9.562,0.9913,34.648,34.6483
10,9.7193,0.9911,-0.0003,98
11,9.6373,0.9918,-37.5034,90.5401
12,9.5589,0.9918,-69.2967,69.2962
13,9.6322,0.9918,-90.5404,37.5026
14,9.677,0.9914,-98,-0.0004
15,9.6237,0.9915,-90.5401,-37.5034
16,9.732,0.9914,-69.2962,-69.2967
17,9.737,0.9914,-37.5026,-90.5404
18,9.8731,0.9899,0.0004,-98
19,9.6977,0.9911,37.5034,-90.5401
20,9.7094,0.9911,69.2968,-69.2962
21,9.6089,0.9913,90.5404,-37.5026
22,9.5884,0.9915,98,0.0004
23,9.5767,0.9914,90.5401,37.5034
24,9.5392,0.9916,69.2961,69.2968
25,10.101,0.9896,37.5026,90.5404
26,9.7296,0.9914,-0.0006,147
27,9.8936,0.992,-38.047,141.991
28,9.8079,0.9919,-73.5004,127.3055
29,9.7278,0.9919,-103.945,103.9443
30,9.8292,0.9917,-127.306,73.4996
31,9.8423,0.9917,-141.9913,38.0458
32,9.9279,0.9916,-147,-0.0006
33,9.8862,0.9915,-141.991,-38.047
34,9.9399,0.9911,-127.3054,-73.5004
35,9.9136,0.9914,-103.9443,-103.9452
36,10.0163,0.9911,-73.4994,-127.306
37,10.2964,0.9911,-38.0458,-141.9913
38,10.4403,0.9911,0.0006,-147
39,10.3775,0.991,38.047,-141.991
40,10.0115,0.9911,73.5006,-127.3054
41,9.9394,0.9913,103.9452,-103.9443
42,9.7132,0.9915,127.3061,-73.4994
43,9.7521,0.9914,141.9913,-38.0458
44,9.7603,0.9914,147,0.0006
45,9.722,0.9914,141.991,38.047
46,9.7172,0.9917,127.3054,73.5006
47,9.6865,0.9915,103.9443,103.9452
48,9.7184,0.9917,73.4994,127.3061
49,9.7458,0.991,38.0458,141.9913
,,,,
WAFER ID,Slot10,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,10,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.91,0.9913,,
MIN,9.6641,0.9892,,
MAX,10.4858,0.992,,
% STDDEV,1.9819,0.0473,,
STDDEV,0.1964,0.0005,,
3 % STDDEV,5.9457,0.1419,,
3 STDDEV,0.5892,0.0014,,
RANGE,0.8218,0.0028,,
Site #,Value,Value, X , Y 
1,9.6641,0.9916,0,0
2,9.6925,0.9913,-0.0001,49
3,9.6925,0.9917,-34.6483,34.648
4,9.7678,0.9915,-49,-0.0001
5,9.8,0.9913,-34.648,-34.6483
6,9.7837,0.992,0.0001,-49
7,9.7829,0.9912,34.6483,-34.648
8,9.7154,0.9913,49,0.0001
9,9.7162,0.9913,34.648,34.6483
10,9.92,0.9909,-0.0003,98
11,9.7422,0.9917,-37.5034,90.5401
12,9.6988,0.9917,-69.2967,69.2962
13,9.7491,0.9917,-90.5404,37.5026
14,9.7708,0.9914,-98,-0.0004
15,9.6979,0.9915,-90.5401,-37.5034
16,9.7698,0.9913,-69.2962,-69.2967
17,9.7695,0.9914,-37.5026,-90.5404
18,10.008,0.9897,0.0004,-98
19,9.7818,0.991,37.5034,-90.5401
20,9.7787,0.9911,69.2968,-69.2962
21,9.7324,0.9914,90.5404,-37.5026
22,9.7619,0.9915,98,0.0004
23,9.8213,0.9913,90.5401,37.5034
24,9.7688,0.9916,69.2961,69.2968
25,10.2425,0.9892,37.5026,90.5404
26,9.9988,0.9914,-0.0006,147
27,10.1237,0.9919,-38.047,141.991
28,9.9524,0.9918,-73.5004,127.3055
29,9.8385,0.9918,-103.945,103.9443
30,9.9362,0.9918,-127.306,73.4996
31,9.9244,0.9916,-141.9913,38.0458
32,9.9887,0.9915,-147,-0.0006
33,9.9731,0.9914,-141.991,-38.047
34,9.9954,0.991,-127.3054,-73.5004
35,9.9755,0.9913,-103.9443,-103.9452
36,10.0914,0.9911,-73.4994,-127.306
37,10.4319,0.991,-38.0458,-141.9913
38,10.4858,0.991,0.0006,-147
